"","Pressure","Wind Speed","Wind Direction","temperature","humidity","time","date"
"1866",1040,3,323,275.019333333,73,"17:00","2015-03-19"
"1867",1040,3,321,275.4155,71,"18:00","2015-03-19"
"1868",1039,3,317,276.537666667,68,"19:00","2015-03-19"
"1869",1039,3,315,277.115333333,66,"20:00","2015-03-19"
"1870",1040,2,328,275.1185,70,"21:00","2015-03-19"
"1871",1039,2,321,276.554333333,66,"22:00","2015-03-19"
"1872",1040,2,329,275.415666667,68,"23:00","2015-03-19"
"1873",1040,2,168,274.3725,70,"00:00","2015-03-20"
"1874",1040,2,232,273.202,72,"01:00","2015-03-20"
"1875",1041,2,127,272.127,74,"02:00","2015-03-20"
"1876",1041,2,195,272.053,76,"03:00","2015-03-20"
"1877",1041,2,33,270.644333333,78,"04:00","2015-03-20"
"1878",1041,2,43,270.236666667,80,"05:00","2015-03-20"
"1879",1041,2,51,270.6845,83,"06:00","2015-03-20"
"1880",1041,2,62,269.991666667,85,"07:00","2015-03-20"
"1881",1041,2,71,270.154333333,88,"08:00","2015-03-20"
"1882",1041,2,72,270.7155,85,"09:00","2015-03-20"
"1883",1041,3,84,270.745333333,89,"10:00","2015-03-20"
"1884",1041,2,87,271.173666667,88,"11:00","2015-03-20"
"1885",1031,2,85,270.49649567,77,"12:00","2015-03-20"
"1886",1027,2,88,270.578,72,"13:00","2015-03-20"
"1887",1026,2,119,273.334,77,"14:00","2015-03-20"
"1888",1026,1,106,273.396,71,"15:00","2015-03-20"
"1889",1026,1,106,273.396,71,"16:00","2015-03-20"
"1890",1023,2,122,274.239,84,"17:00","2015-03-20"
"1891",1025,5,40,273.13,92,"18:00","2015-03-20"
"1892",1024,2,124,274.628,79,"19:00","2015-03-20"
"1893",1022,2,102,273.836,89,"20:00","2015-03-20"
"1894",1022,2,102,273.836,89,"21:00","2015-03-20"
"1895",1026,2,94,273.613540212,91,"22:00","2015-03-20"
"1896",1031,2,84,273.315270106,95,"23:00","2015-03-20"
"1897",1028,2,80,272.850606236,94,"00:00","2015-03-21"
"1898",1035,3,69,272.602666667,100,"01:00","2015-03-21"
"1899",1035,3,63,272.188333333,100,"02:00","2015-03-21"
"1900",1035,3,50,272.355,100,"03:00","2015-03-21"
"1901",1034,3,47,271.747,100,"04:00","2015-03-21"
"1902",1033,3,36,271.72,100,"05:00","2015-03-21"
"1903",1033,3,37,271.6695,100,"06:00","2015-03-21"
"1904",1033,2,22,271.650333333,100,"07:00","2015-03-21"
"1905",1033,2,19,271.607666667,100,"08:00","2015-03-21"
"1906",1033,2,13,271.753,100,"09:00","2015-03-21"
"1907",1032,2,11,271.647666667,100,"10:00","2015-03-21"
"1908",1032,2,6,271.730333333,100,"11:00","2015-03-21"
"1909",1031,1,133,272.4295,100,"12:00","2015-03-21"
"1910",1032,1,84,272.306666667,100,"13:00","2015-03-21"
"1911",1031,1,167,272.800333333,100,"14:00","2015-03-21"
"1912",1030,1,110,273.403,100,"15:00","2015-03-21"
"1913",1030,1,239,273.860333333,100,"16:00","2015-03-21"
"1914",1029,1,229,274.426666667,100,"17:00","2015-03-21"
"1915",1028,1,231,274.6745,97,"18:00","2015-03-21"
"1916",1027,2,216,275.347,98,"19:00","2015-03-21"
"1917",1026,2,214,275.701,96,"20:00","2015-03-21"
"1918",1026,3,236,275.632,95,"21:00","2015-03-21"
"1919",1025,3,226,276.127,94,"22:00","2015-03-21"
"1920",1025,3,240,276.199,92,"23:00","2015-03-21"
"1921",1026,3,246,276.099,94,"00:00","2015-03-22"
"1922",1025,4,262,276.228333333,92,"01:00","2015-03-22"
"1923",1026,3,271,276.185666667,92,"02:00","2015-03-22"
"1924",1026,4,274,275.4655,92,"03:00","2015-03-22"
"1925",1027,3,285,275.648666667,93,"04:00","2015-03-22"
"1926",1027,3,290,275.154333333,93,"05:00","2015-03-22"
"1927",1027,3,288,274.418,94,"06:00","2015-03-22"
"1928",1028,4,295,274.004333333,94,"07:00","2015-03-22"
"1929",1028,4,295,273.348666667,95,"08:00","2015-03-22"
"1930",1029,4,295,273.028,95,"09:00","2015-03-22"
"1931",1029,3,295,272.260666667,97,"10:00","2015-03-22"
"1932",1029,3,296,271.828333333,97,"11:00","2015-03-22"
"1933",1030,4,297,273.1195,96,"12:00","2015-03-22"
"1934",1030,4,297,272.112666667,97,"13:00","2015-03-22"
"1935",1031,4,298,272.829333333,97,"14:00","2015-03-22"
"1936",1030,4,301,273.1215,94,"15:00","2015-03-22"
"1937",1031,4,301,273.979666667,94,"16:00","2015-03-22"
"1938",1031,5,303,274.413333333,92,"17:00","2015-03-22"
"1939",1031,4,301,274.2555,91,"18:00","2015-03-22"
"1940",1030,5,304,274.886333333,89,"19:00","2015-03-22"
"1941",1030,5,303,274.925666667,88,"20:00","2015-03-22"
"1942",1031,4,308,273.483,90,"21:00","2015-03-22"
"1943",1031,4,305,274.016333333,88,"22:00","2015-03-22"
"1944",1032,4,307,273.067666667,89,"23:00","2015-03-22"
"1945",1032,4,320,273.1245,82,"00:00","2015-03-23"
"1946",1033,4,319,271.840666667,85,"01:00","2015-03-23"
"1947",1033,4,329,271.562333333,81,"02:00","2015-03-23"
"1948",1034,4,320,270.796,87,"03:00","2015-03-23"
"1949",1035,4,336,270.680333333,79,"04:00","2015-03-23"
"1950",1035,3,333,270.076666667,82,"05:00","2015-03-23"
"1951",1035,3,326,269.826,83,"06:00","2015-03-23"
"1952",1036,3,325,269.104666667,86,"07:00","2015-03-23"
"1953",1036,3,320,268.736333333,87,"08:00","2015-03-23"
"1954",1036,3,322,268.9525,86,"09:00","2015-03-23"
"1955",1036,3,314,268.389333333,88,"10:00","2015-03-23"
"1956",1037,2,313,268.410666667,88,"11:00","2015-03-23"
"1957",1037,2,312,270.133,85,"12:00","2015-03-23"
"1958",1037,2,311,269.587333333,86,"13:00","2015-03-23"
"1959",1038,2,310,270.742666667,84,"14:00","2015-03-23"
"1960",1037,2,312,271.5125,81,"15:00","2015-03-23"
"1961",1037,2,310,272.796333333,80,"16:00","2015-03-23"
"1962",1037,2,310,273.694666667,78,"17:00","2015-03-23"
"1963",1037,2,316,273.869,76,"18:00","2015-03-23"
"1964",1036,3,315,275.008666667,73,"19:00","2015-03-23"
"1965",1036,3,319,275.424333333,71,"20:00","2015-03-23"
"1966",1037,2,322,273.5395,74,"21:00","2015-03-23"
"1967",1036,2,327,274.722,70,"22:00","2015-03-23"
"1968",1037,2,330,273.604,72,"23:00","2015-03-23"
"1969",1037,3,164,272.905,75,"00:00","2015-03-24"
"1970",1038,2,223,271.647333333,76,"01:00","2015-03-24"
"1971",1038,2,113,270.808666667,79,"02:00","2015-03-24"
"1972",1038,2,173,271.0085,81,"03:00","2015-03-24"
"1973",1039,3,7,269.823666667,84,"04:00","2015-03-24"
"1974",1039,3,11,269.677333333,86,"05:00","2015-03-24"
"1975",1039,2,11,269.5445,85,"06:00","2015-03-24"
"1976",1040,3,15,269.393666667,88,"07:00","2015-03-24"
"1977",1040,2,17,269.256333333,88,"08:00","2015-03-24"
"1978",1040,2,15,269.2945,90,"09:00","2015-03-24"
"1979",1041,2,17,269.098666667,89,"10:00","2015-03-24"
"1980",1041,2,17,269.078333333,90,"11:00","2015-03-24"
"1981",1041,2,16,270.7135,85,"12:00","2015-03-24"
"1982",1042,2,15,270.141333333,89,"13:00","2015-03-24"
"1983",1042,1,14,271.224666667,86,"14:00","2015-03-24"
"1984",1041,2,163,272.0635,85,"15:00","2015-03-24"
"1985",1042,1,112,273.228333333,81,"16:00","2015-03-24"
"1986",1041,1,210,274.148666667,79,"17:00","2015-03-24"
"1987",1041,1,160,274.5215,77,"18:00","2015-03-24"
"1988",1041,1,308,275.624333333,75,"19:00","2015-03-24"
"1989",1040,1,308,276.179666667,73,"20:00","2015-03-24"
"1990",1041,1,261,274.346,77,"21:00","2015-03-24"
"1991",1041,1,276,275.697666667,72,"22:00","2015-03-24"
"1992",1041,1,244,274.660333333,74,"23:00","2015-03-24"
"1993",1041,1,253,273.857,81,"00:00","2015-03-25"
"1994",1042,1,208,272.741666667,81,"01:00","2015-03-25"
"1995",1042,1,203,271.860333333,87,"02:00","2015-03-25"
"1996",1042,1,209,271.6655,85,"03:00","2015-03-25"
"1997",1043,1,201,270.555333333,93,"04:00","2015-03-25"
"1998",1043,1,203,270.131666667,93,"05:00","2015-03-25"
"1999",1043,1,204,269.9715,94,"06:00","2015-03-25"
"2000",1043,1,207,269.46,95,"07:00","2015-03-25"
"2001",1043,1,208,269.212,95,"08:00","2015-03-25"
"2002",1043,1,192,269.897,93,"09:00","2015-03-25"
"2003",1043,1,199,269.338,95,"10:00","2015-03-25"
"2004",1044,1,188,269.712,93,"11:00","2015-03-25"
"2005",1043,1,201,273.5535,88,"12:00","2015-03-25"
"2006",1044,1,182,272.771666667,88,"13:00","2015-03-25"
"2007",1044,1,187,275.457333333,84,"14:00","2015-03-25"
"2008",1042,2,174,274.177,80,"15:00","2015-03-25"
"2009",1043,2,185,278.184666667,76,"16:00","2015-03-25"
"2010",1042,3,178,278.226333333,73,"17:00","2015-03-25"
"2011",1041,3,182,277.789,77,"18:00","2015-03-25"
"2012",1040,4,171,277.990333333,71,"19:00","2015-03-25"
"2013",1039,4,172,277.712666667,73,"20:00","2015-03-25"
"2014",1039,3,177,277.7865,80,"21:00","2015-03-25"
"2015",1038,3,176,277.391666667,80,"22:00","2015-03-25"
"2016",1038,3,179,277.348333333,85,"23:00","2015-03-25"
"2017",1037,3,170,277.1515,85,"00:00","2015-03-26"
"2018",1036,2,178,277.159333333,91,"01:00","2015-03-26"
"2019",1036,2,173,277.013666667,93,"02:00","2015-03-26"
"2020",1035,2,201,276.9165,91,"03:00","2015-03-26"
"2021",1034,2,185,276.754666667,94,"04:00","2015-03-26"
"2022",1033,1,203,276.641333333,93,"05:00","2015-03-26"
"2023",1033,2,192,275.9805,90,"06:00","2015-03-26"
"2024",1032,1,219,276.049666667,90,"07:00","2015-03-26"
"2025",1031,1,217,275.571333333,88,"08:00","2015-03-26"
"2026",1031,1,203,276.4145,89,"09:00","2015-03-26"
"2027",1030,1,206,275.495666667,86,"10:00","2015-03-26"
"2028",1029,1,196,275.898333333,85,"11:00","2015-03-26"
"2029",1029,1,197,278.468,91,"12:00","2015-03-26"
"2030",1028,1,183,278.148333333,88,"13:00","2015-03-26"
"2031",1028,1,181,279.995666667,92,"14:00","2015-03-26"
"2032",1026,2,180,280.0905,90,"15:00","2015-03-26"
"2033",1026,2,177,282.522,95,"16:00","2015-03-26"
"2034",1024,2,176,283.201,95,"17:00","2015-03-26"
"2035",1022,3,185,283.7685,93,"18:00","2015-03-26"
"2036",1021,4,180,284.484666667,94,"19:00","2015-03-26"
"2037",1019,4,186,285.089333333,93,"20:00","2015-03-26"
"2038",1019,4,184,284.6745,93,"21:00","2015-03-26"
"2039",1017,5,192,285.619,91,"22:00","2015-03-26"
"2040",1016,5,192,285.544,91,"23:00","2015-03-26"
"2041",1017,4,253,285.1985,93,"00:00","2015-03-27"
"2042",1016,5,234,285.213666667,92,"01:00","2015-03-27"
"2043",1016,4,274,284.958333333,93,"02:00","2015-03-27"
"2044",1017,4,270,282.9435,92,"03:00","2015-03-27"
"2045",1017,3,326,283.274666667,94,"04:00","2015-03-27"
"2046",1018,3,336,281.846333333,94,"05:00","2015-03-27"
"2047",1018,4,328,281.3075,95,"06:00","2015-03-27"
"2048",1019,3,345,279.582666667,95,"07:00","2015-03-27"
"2049",1019,4,343,278.747333333,95,"08:00","2015-03-27"
"2050",1019,3,343,278.3425,96,"09:00","2015-03-27"
"2051",1020,4,341,277.363666667,96,"10:00","2015-03-27"
"2052",1021,4,340,276.815333333,97,"11:00","2015-03-27"
"2053",1021,3,341,277.611,98,"12:00","2015-03-27"
"2054",1021,3,340,276.614666667,98,"13:00","2015-03-27"
"2055",1021,3,340,276.962333333,99,"14:00","2015-03-27"
"2056",1021,3,336,277.5455,95,"15:00","2015-03-27"
"2057",1021,2,337,277.814666667,97,"16:00","2015-03-27"
"2058",1021,2,335,278.319333333,95,"17:00","2015-03-27"
"2059",1020,1,329,278.372,96,"18:00","2015-03-27"
"2060",1020,1,327,279.027333333,93,"19:00","2015-03-27"
"2061",1019,1,322,279.230666667,93,"20:00","2015-03-27"
"2062",1020,1,324,278.471,91,"21:00","2015-03-27"
"2063",1020,1,317,278.995333333,92,"22:00","2015-03-27"
"2064",1020,1,317,278.556666667,90,"23:00","2015-03-27"
"2065",1020,2,335,278.1435,92,"00:00","2015-03-28"
"2066",1021,2,328,277.696333333,90,"01:00","2015-03-28"
"2067",1021,2,340,277.274666667,91,"02:00","2015-03-28"
"2068",1021,2,331,276.5085,91,"03:00","2015-03-28"
"2069",1022,3,350,276.201666667,92,"04:00","2015-03-28"
"2070",1022,3,348,275.550333333,93,"05:00","2015-03-28"
"2071",1022,3,345,274.961,95,"06:00","2015-03-28"
"2072",1022,4,344,274.289,95,"07:00","2015-03-28"
"2073",1022,4,341,273.679,97,"08:00","2015-03-28"
"2074",1022,4,339,273.816,96,"09:00","2015-03-28"
"2075",1022,4,336,272.957,99,"10:00","2015-03-28"
"2076",1022,4,334,272.845,99,"11:00","2015-03-28"
"2077",1022,4,335,273.852,96,"12:00","2015-03-28"
"2078",1023,4,331,273.367,97,"13:00","2015-03-28"
"2079",1023,4,330,274.001,95,"14:00","2015-03-28"
"2080",1023,4,330,274.191,92,"15:00","2015-03-28"
"2081",1024,4,330,274.973,90,"16:00","2015-03-28"
"2082",1024,4,330,275.311,87,"17:00","2015-03-28"
"2083",1024,4,337,275.0865,84,"18:00","2015-03-28"
"2084",1024,4,334,275.612,81,"19:00","2015-03-28"
"2085",1025,4,339,275.575,79,"20:00","2015-03-28"
"2086",1026,4,337,274.8715,81,"21:00","2015-03-28"
"2087",1026,3,344,275.056666667,76,"22:00","2015-03-28"
"2088",1028,3,344,274.575333333,77,"23:00","2015-03-28"
"2089",1029,4,334,273.7945,79,"00:00","2015-03-29"
"2090",1030,4,338,273.413,79,"01:00","2015-03-29"
"2091",1031,4,331,272.732,80,"02:00","2015-03-29"
"2092",1031,4,339,272.618,81,"03:00","2015-03-29"
"2093",1033,4,328,271.748,82,"04:00","2015-03-29"
"2094",1033,4,331,271.445,83,"05:00","2015-03-29"
"2095",1034,4,332,271.1785,84,"06:00","2015-03-29"
"2096",1034,4,336,270.863333333,85,"07:00","2015-03-29"
"2097",1035,4,338,270.584666667,85,"08:00","2015-03-29"
"2098",1036,4,335,270.6965,82,"09:00","2015-03-29"
"2099",1036,4,338,270.287666667,84,"10:00","2015-03-29"
"2100",1037,4,337,270.269333333,82,"11:00","2015-03-29"
"2101",1037,4,340,271.787,82,"12:00","2015-03-29"
"2102",1038,3,337,271.256666667,79,"13:00","2015-03-29"
"2103",1039,3,338,272.262333333,78,"14:00","2015-03-29"
"2104",1029,2,340,272.576187032,60,"15:00","2015-03-29"
"2105",1025,2,342,273.618,52,"16:00","2015-03-29"
"2106",1023,1,322,277.418,47,"17:00","2015-03-29"
"2107",1023,1,322,277.418,47,"18:00","2015-03-29"
"2108",1023,1,322,277.418,47,"19:00","2015-03-29"
"2109",1021,1,273,278.778,47,"20:00","2015-03-29"
"2110",1021,1,273,280.36,24,"21:00","2015-03-29"
"2111",1021,1,273,278.778,47,"22:00","2015-03-29"
"2112",1021,2,223,274.47,54,"23:00","2015-03-29"
"2113",1021,2,223,274.47,54,"00:00","2015-03-30"
"2114",974,2,223,274.14,34,"01:00","2015-03-30"
"2115",974,2,222,273.53,37,"02:00","2015-03-30"
"2116",1020,2,222,271.968,58,"03:00","2015-03-30"
"2117",974,2,222,273.39,41,"04:00","2015-03-30"
"2118",1018,2,214,271.929,61,"05:00","2015-03-30"
"2119",1018,2,214,271.929,61,"06:00","2015-03-30"
"2120",972,2,214,275.01,39,"07:00","2015-03-30"
"2121",1015,2,209,272.276,62,"08:00","2015-03-30"
"2122",1015,2,209,272.276,62,"09:00","2015-03-30"
"2123",1015,2,209,272.276,62,"10:00","2015-03-30"
"2124",970,2,213,274.36,51,"11:00","2015-03-30"
"2125",1013,2,213,274.022,70,"12:00","2015-03-30"
"2126",969,2,213,275.86,57,"13:00","2015-03-30"
"2127",968,3,223,276.37,58,"14:00","2015-03-30"
"2128",978,4,224,277.585377698,59,"15:00","2015-03-30"
"2129",1024,4,222,280.130333333,69,"16:00","2015-03-30"
"2130",1022,4,226,281.437666667,68,"17:00","2015-03-30"
"2131",1022,4,241,280.811,68,"18:00","2015-03-30"
"2132",1021,5,242,282.763,66,"19:00","2015-03-30"
"2133",1020,5,253,282.781,65,"20:00","2015-03-30"
"2134",1021,5,259,281.665,64,"21:00","2015-03-30"
"2135",1020,5,273,282.061,64,"22:00","2015-03-30"
"2136",1021,5,280,281.323,63,"23:00","2015-03-30"
"2137",1022,4,273,280.3515,65,"00:00","2015-03-31"
"2138",1022,5,286,279.691333333,64,"01:00","2015-03-31"
"2139",1023,4,284,278.797666667,65,"02:00","2015-03-31"
"2140",1023,4,284,278.7,65,"03:00","2015-03-31"
"2141",1024,4,281,277.541,67,"04:00","2015-03-31"
"2142",1024,4,280,277.178,67,"05:00","2015-03-31"
"2143",1024,4,288,276.9775,70,"06:00","2015-03-31"
"2144",1024,3,284,276.560333333,69,"07:00","2015-03-31"
"2145",1025,3,289,276.305666667,71,"08:00","2015-03-31"
"2146",1025,3,289,276.2325,71,"09:00","2015-03-31"
"2147",1025,3,295,275.917333333,74,"10:00","2015-03-31"
"2148",1026,3,296,275.783666667,75,"11:00","2015-03-31"
"2149",1026,3,290,277.484,70,"12:00","2015-03-31"
"2150",1027,3,294,276.739,73,"13:00","2015-03-31"
"2151",1027,3,290,277.828,70,"14:00","2015-03-31"
"2152",1026,3,283,278.3715,70,"15:00","2015-03-31"
"2153",1026,3,280,279.642333333,66,"16:00","2015-03-31"
"2154",1026,3,274,280.367666667,65,"17:00","2015-03-31"
"2155",1025,3,272,280.349,64,"18:00","2015-03-31"
"2156",1024,3,265,281.322333333,63,"19:00","2015-03-31"
"2157",1024,3,262,281.551666667,62,"20:00","2015-03-31"
"2158",1024,2,242,280.3465,64,"21:00","2015-03-31"
"2159",1023,2,244,281.054,62,"22:00","2015-03-31"
"2160",1023,2,230,280.327,63,"23:00","2015-03-31"
